#: table_doi: 10.17182/hepdata.90834.v1/t7
#: name: Figure 13 (T2qq)
#: description: Exclusion limits at 95% CL for light-flavor squark pair production, where the squarks decay to $q\tilde{\chi}_1^0$. Signal cross sections are calculated at approximately NNLO+NNLL order in $\alpha_S$, assuming unity branching fraction for the given decay and 1-fold degeneracy in the light-flavor squarks (corresponding to the inner set of curves in the limit plot). To get the theory cross section for other N-fold degeneracy assumptions (e.g. 8-fold for the outer curves in the limit plot), just multiply by N.

#: data_file: mt2_limits_T2qq.yaml
#: keyword reactions: P P --> SQUARK SQUARK | P P --> SQUARK SQUARK X | SQUARK --> QUARK NEUTRALINO
#: keyword cmenergies: 13000
#: keyword phrases: SUSY | Supersymmetry | Squark | Cross Section
#: $\sqrt{s}$,13 TeV
#: $\mathcal{L}_\mathrm{int}$,137 fb$^{-1}$
$m_\tilde{g}$ [GEV],$m_\mathrm{LSP}$ [GEV],Theory $\sigma$ [PB],error +,error -
1275,225,0.00164,0.000648,-0.000455,0.00141,-0.000747
1275,250,0.00166,0.000661,-0.000463,0.00144,-0.00076
1275,275,0.0017,0.000675,-0.000473,0.00147,-0.000776
1275,300,0.00175,0.000695,-0.000488,0.00152,-0.000801
1275,325,0.00185,0.000729,-0.000516,0.0016,-0.000847
1275,350,0.00195,0.000763,-0.000545,0.00168,-0.000894
1275,375,0.00203,0.000796,-0.00057,0.00175,-0.000935
1275,400,0.00214,0.000835,-0.000598,0.00183,-0.000981
1275,425,0.00229,0.000894,-0.000639,0.00195,-0.00105
1275,450,0.00244,0.000953,-0.00068,0.00207,-0.00112
1275,475,0.00257,0.00101,-0.000717,0.00219,-0.00118
1275,500,0.00273,0.00107,-0.000761,0.00233,-0.00125
1275,525,0.00298,0.00117,-0.000831,0.00254,-0.00136
1275,550,0.00323,0.00126,-0.000902,0.00275,-0.00148
1275,575,0.00352,0.00137,-0.000979,0.00298,-0.00161
1275,600,0.00385,0.00149,-0.00107,0.00325,-0.00175
1275,625,0.00428,0.00166,-0.00118,0.00361,-0.00194
1275,650,0.00474,0.00183,-0.00131,0.00398,-0.00215
1275,675,0.00536,0.00207,-0.00148,0.00448,-0.00243
1275,700,0.00609,0.00234,-0.00168,0.00508,-0.00276
1275,725,0.00691,0.00265,-0.00191,0.00577,-0.00313
1275,750,0.00786,0.00302,-0.00217,0.00657,-0.00356
1275,775,0.00901,0.00349,-0.00249,0.00752,-0.00408
1275,800,0.0103,0.00399,-0.00285,0.00863,-0.00467
1275,825,0.012,0.00461,-0.00332,0.01,-0.00545
1275,850,0.0136,0.00525,-0.00379,0.0115,-0.00622
1275,875,0.0159,0.00621,-0.00443,0.0136,-0.00728
1275,900,0.0188,0.00736,-0.00523,0.016,-0.00859
1275,925,0.0219,0.00871,-0.00616,0.0191,-0.0101
1275,950,0.0245,0.00995,-0.00696,0.022,-0.0114
1275,975,0.0289,0.0118,-0.00822,0.0263,-0.0135
1275,1000,0.0328,0.0138,-0.00952,0.0307,-0.0155
1275,1025,0.0331,0.0159,-0.0106,0.0359,-0.017
1275,1050,0.038,0.0183,-0.0121,0.0415,-0.0195
1275,1075,0.0452,0.0213,-0.0142,0.0483,-0.0228
1275,1100,0.0558,0.0247,-0.0167,0.056,-0.0271
1275,1125,0.0655,0.0284,-0.0193,0.0649,-0.0312
1275,1150,0.0753,0.0324,-0.022,0.0741,-0.0357
1275,1175,0.0808,0.0351,-0.0235,0.0798,-0.0383
1275,1200,0.0829,0.0369,-0.0245,0.0844,-0.0396
1300,0,0.00133,0.000531,-0.000375,0.00117,-0.000615
1300,25,0.00134,0.000532,-0.000376,0.00117,-0.000617
1300,50,0.00134,0.000532,-0.000377,0.00117,-0.000619
1300,75,0.00135,0.000532,-0.000378,0.00117,-0.000621
1300,100,0.00136,0.000538,-0.000382,0.00119,-0.000628
1300,125,0.00139,0.000551,-0.00039,0.00121,-0.00064
1300,150,0.00142,0.000563,-0.000398,0.00124,-0.000653
1300,175,0.00145,0.000575,-0.000406,0.00126,-0.000666
1300,200,0.00148,0.000586,-0.000414,0.00128,-0.000679
1300,225,0.00151,0.000599,-0.000421,0.00131,-0.000692
1300,250,0.00154,0.000611,-0.000428,0.00133,-0.000703
1300,275,0.00156,0.000622,-0.000435,0.00135,-0.000714
1300,300,0.0016,0.000636,-0.000445,0.00138,-0.00073
1300,325,0.00168,0.000664,-0.000468,0.00145,-0.000768
1300,350,0.00176,0.000693,-0.000492,0.00152,-0.000807
1300,375,0.00184,0.000722,-0.000516,0.00159,-0.000847
1300,400,0.00194,0.000758,-0.000544,0.00167,-0.000892
1300,425,0.00207,0.00081,-0.000579,0.00178,-0.000951
1300,450,0.0022,0.00086,-0.000614,0.00188,-0.00101
1300,475,0.00233,0.00091,-0.000649,0.00198,-0.00107
1300,500,0.00248,0.000968,-0.00069,0.0021,-0.00113
1300,525,0.00269,0.00105,-0.00075,0.00228,-0.00123
1300,550,0.00291,0.00113,-0.000809,0.00246,-0.00133
1300,575,0.00312,0.00121,-0.000869,0.00264,-0.00143
1300,600,0.00337,0.0013,-0.000938,0.00285,-0.00154
1300,625,0.00374,0.00145,-0.00104,0.00316,-0.0017
1300,650,0.00413,0.0016,-0.00114,0.00349,-0.00187
1300,675,0.00465,0.0018,-0.00129,0.00391,-0.00211
1300,700,0.00521,0.00201,-0.00144,0.00437,-0.00236
1300,725,0.00591,0.00227,-0.00163,0.00495,-0.00268
1300,750,0.00669,0.00257,-0.00185,0.0056,-0.00303
1300,775,0.00767,0.00296,-0.00212,0.00641,-0.00348
1300,800,0.0087,0.00336,-0.0024,0.00725,-0.00395
1300,825,0.00993,0.00381,-0.00276,0.00834,-0.00453
1300,850,0.0114,0.00439,-0.00318,0.00962,-0.00521
1300,875,0.0135,0.00523,-0.00375,0.0114,-0.00615
1300,900,0.0153,0.00604,-0.0043,0.0132,-0.00705
1300,925,0.0172,0.00695,-0.00488,0.0153,-0.00801
1300,950,0.0198,0.00806,-0.00564,0.0178,-0.00925
1300,975,0.0242,0.00973,-0.00681,0.0214,-0.0112
1300,1000,0.0274,0.0114,-0.00789,0.0251,-0.0129
1300,1025,0.0277,0.0132,-0.00881,0.0295,-0.0141
1300,1050,0.0316,0.0154,-0.0102,0.0347,-0.0163
1300,1075,0.0413,0.0184,-0.0125,0.0414,-0.0201
1300,1100,0.0502,0.0215,-0.0148,0.0486,-0.0239
1300,1125,0.0594,0.0253,-0.0173,0.0574,-0.0281
1300,1150,0.0662,0.0283,-0.0193,0.0645,-0.0313
1300,1175,0.0698,0.0304,-0.0205,0.0694,-0.0331
1300,1200,0.0753,0.0335,-0.0223,0.0764,-0.036
1325,0,0.00124,0.000494,-0.000349,0.00109,-0.000572
1325,25,0.00124,0.000495,-0.00035,0.00109,-0.000574
1325,50,0.00125,0.000498,-0.000352,0.0011,-0.000578
1325,75,0.00127,0.000504,-0.000356,0.00111,-0.000584
1325,100,0.00128,0.00051,-0.00036,0.00112,-0.000591
1325,125,0.00131,0.00052,-0.000367,0.00115,-0.000602
1325,150,0.00133,0.000527,-0.000373,0.00116,-0.000611
1325,175,0.00135,0.000533,-0.000378,0.00118,-0.00062
1325,200,0.00137,0.000542,-0.000384,0.0012,-0.000631
1325,225,0.00141,0.000559,-0.000394,0.00123,-0.000646
1325,250,0.00144,0.000576,-0.000404,0.00126,-0.000662
1325,275,0.00146,0.000587,-0.00041,0.00128,-0.000673
1325,300,0.0015,0.000599,-0.000419,0.0013,-0.000687
1325,325,0.00155,0.000619,-0.000436,0.00135,-0.000715
1325,350,0.00161,0.00064,-0.000452,0.0014,-0.000742
1325,375,0.00168,0.000664,-0.000472,0.00145,-0.000774
1325,400,0.00176,0.000694,-0.000495,0.00152,-0.000813
1325,425,0.00189,0.000742,-0.000528,0.00163,-0.000866
1325,450,0.00201,0.00079,-0.000561,0.00173,-0.00092
1325,475,0.00212,0.000834,-0.000591,0.00182,-0.00097
1325,500,0.00225,0.000883,-0.000626,0.00193,-0.00103
1325,525,0.00243,0.00095,-0.000678,0.00207,-0.00111
1325,550,0.00262,0.00102,-0.00073,0.00222,-0.0012
1325,575,0.0028,0.00109,-0.000781,0.00237,-0.00128
1325,600,0.00302,0.00117,-0.00084,0.00255,-0.00138
1325,625,0.0033,0.00128,-0.000917,0.00279,-0.0015
1325,650,0.0036,0.00139,-0.001,0.00304,-0.00164
1325,675,0.00402,0.00155,-0.00111,0.00339,-0.00183
1325,700,0.00446,0.00172,-0.00123,0.00376,-0.00202
1325,725,0.00509,0.00196,-0.0014,0.00428,-0.00231
1325,750,0.00578,0.00223,-0.0016,0.00487,-0.00262
1325,775,0.00659,0.00255,-0.00182,0.00551,-0.00298
1325,800,0.00742,0.00287,-0.00205,0.00619,-0.00337
1325,825,0.00855,0.00329,-0.00237,0.00717,-0.00389
1325,850,0.00988,0.00382,-0.00274,0.00832,-0.00449
1325,875,0.0114,0.00444,-0.00319,0.00966,-0.00523
1325,900,0.0129,0.00504,-0.00362,0.011,-0.00593
1325,925,0.0147,0.00584,-0.00416,0.0128,-0.00682
1325,950,0.0173,0.00681,-0.00484,0.0149,-0.00794
1325,975,0.0208,0.00821,-0.0058,0.018,-0.00952
1325,1000,0.0233,0.00962,-0.00669,0.0212,-0.0109
1325,1025,0.0259,0.0114,-0.00779,0.0254,-0.0126
1325,1050,0.0317,0.0136,-0.00934,0.0302,-0.0152
1325,1075,0.0389,0.0162,-0.0112,0.036,-0.0182
1325,1100,0.0455,0.0189,-0.0131,0.0422,-0.0212
1325,1125,0.0516,0.0215,-0.0149,0.0485,-0.0241
1325,1150,0.0557,0.0235,-0.0162,0.0532,-0.0262
1325,1175,0.0609,0.0264,-0.0179,0.0598,-0.0289
1325,1200,0.0678,0.0301,-0.0201,0.0682,-0.0325
1350,0,0.00116,0.000462,-0.000325,0.00102,-0.000533
1350,25,0.00117,0.000466,-0.000328,0.00103,-0.000538
1350,50,0.00118,0.00047,-0.000331,0.00104,-0.000543
1350,75,0.00119,0.000474,-0.000334,0.00105,-0.000547
1350,100,0.0012,0.00048,-0.000338,0.00106,-0.000554
1350,125,0.00122,0.000486,-0.000343,0.00107,-0.000562
1350,150,0.00124,0.000491,-0.000347,0.00109,-0.00057
1350,175,0.00125,0.000496,-0.000352,0.0011,-0.000577
1350,200,0.00127,0.000503,-0.000357,0.00112,-0.000587
1350,225,0.0013,0.000516,-0.000366,0.00114,-0.000601
1350,250,0.00133,0.00053,-0.000374,0.00117,-0.000614
1350,275,0.00136,0.000545,-0.000382,0.00119,-0.000628
1350,300,0.0014,0.00056,-0.000392,0.00122,-0.000644
1350,325,0.00145,0.000577,-0.000406,0.00126,-0.000667
1350,350,0.0015,0.000594,-0.000421,0.0013,-0.00069
1350,375,0.00155,0.000612,-0.000435,0.00134,-0.000714
1350,400,0.00161,0.000636,-0.000453,0.00139,-0.000743
1350,425,0.00171,0.000676,-0.00048,0.00148,-0.000788
1350,450,0.00182,0.000716,-0.000508,0.00157,-0.000833
1350,475,0.00192,0.000757,-0.000536,0.00166,-0.000879
1350,500,0.00203,0.000803,-0.000567,0.00176,-0.00093
1350,525,0.00219,0.000861,-0.00061,0.00188,-0.001
1350,550,0.00235,0.000918,-0.000655,0.00201,-0.00107
1350,575,0.00251,0.000976,-0.000699,0.00213,-0.00115
1350,600,0.00268,0.00104,-0.000747,0.00227,-0.00123
1350,625,0.0029,0.00112,-0.000807,0.00246,-0.00132
1350,650,0.00314,0.00122,-0.000874,0.00266,-0.00143
1350,675,0.00347,0.00135,-0.000963,0.00294,-0.00158
1350,700,0.00386,0.0015,-0.00107,0.00327,-0.00175
1350,725,0.00442,0.00171,-0.00122,0.00374,-0.002
1350,750,0.00498,0.00192,-0.00138,0.0042,-0.00226
1350,775,0.00563,0.00218,-0.00156,0.00471,-0.00255
1350,800,0.00638,0.00247,-0.00176,0.00532,-0.00289
1350,825,0.0074,0.00286,-0.00205,0.0062,-0.00336
1350,850,0.00844,0.00326,-0.00234,0.00709,-0.00383
1350,875,0.00961,0.00371,-0.00268,0.0081,-0.0044
1350,900,0.011,0.00425,-0.00307,0.00929,-0.00505
1350,925,0.0128,0.00496,-0.00357,0.0108,-0.00587
1350,950,0.0149,0.00578,-0.00414,0.0126,-0.0068
1350,975,0.0177,0.00696,-0.00493,0.0152,-0.0081
1350,1000,0.0208,0.00822,-0.0058,0.018,-0.00952
1350,1025,0.025,0.01,-0.00702,0.0219,-0.0115
1350,1050,0.0291,0.0117,-0.00818,0.0257,-0.0134
1350,1075,0.0344,0.0139,-0.00973,0.0307,-0.0159
1350,1100,0.0393,0.016,-0.0112,0.0355,-0.0182
1350,1125,0.043,0.0177,-0.0124,0.0397,-0.0201
1350,1150,0.0482,0.0202,-0.014,0.0454,-0.0227
1350,1175,0.0545,0.0236,-0.016,0.0532,-0.026
1350,1200,0.0613,0.0269,-0.0181,0.0606,-0.0293
1375,0,0.0011,0.000441,-0.000309,0.00097,-0.000507
1375,25,0.0011,0.000442,-0.000311,0.000972,-0.000508
1375,50,0.00111,0.000443,-0.000313,0.000974,-0.000509
1375,75,0.00111,0.000446,-0.000315,0.000981,-0.000513
1375,100,0.00112,0.000451,-0.000318,0.000991,-0.000518
1375,125,0.00114,0.000459,-0.000323,0.00101,-0.000527
1375,150,0.00116,0.000467,-0.000327,0.00103,-0.000537
1375,175,0.00118,0.000473,-0.000331,0.00104,-0.000544
1375,200,0.0012,0.000478,-0.000336,0.00105,-0.000552
1375,225,0.00123,0.000487,-0.000344,0.00108,-0.000565
1375,250,0.00126,0.000496,-0.000353,0.0011,-0.000579
1375,275,0.00128,0.000507,-0.00036,0.00112,-0.000591
1375,300,0.00131,0.00052,-0.000368,0.00115,-0.000604
1375,325,0.00135,0.000535,-0.00038,0.00118,-0.000624
1375,350,0.0014,0.000554,-0.000393,0.00122,-0.000645
1375,375,0.00145,0.000573,-0.000406,0.00126,-0.000666
1375,400,0.0015,0.000596,-0.000421,0.00131,-0.000692
1375,425,0.00158,0.000625,-0.000444,0.00137,-0.000728
1375,450,0.00166,0.000655,-0.000466,0.00143,-0.000764
1375,475,0.00174,0.000688,-0.000489,0.00151,-0.000803
1375,500,0.00184,0.000728,-0.000516,0.00159,-0.000847
1375,525,0.00198,0.00078,-0.000552,0.00171,-0.000905
1375,550,0.00211,0.000832,-0.000587,0.00182,-0.000964
1375,575,0.00224,0.000881,-0.000624,0.00193,-0.00102
1375,600,0.00239,0.000936,-0.000666,0.00205,-0.00109
1375,625,0.0026,0.00102,-0.000723,0.00222,-0.00119
1375,650,0.00283,0.00111,-0.000787,0.00241,-0.00129
1375,675,0.00306,0.0012,-0.000851,0.0026,-0.0014
1375,700,0.00339,0.00133,-0.000941,0.00288,-0.00154
1375,725,0.00383,0.00149,-0.00106,0.00325,-0.00175
1375,750,0.00429,0.00166,-0.00119,0.00362,-0.00195
1375,775,0.00485,0.00188,-0.00135,0.00406,-0.00221
1375,800,0.0055,0.00213,-0.00153,0.00459,-0.00251
1375,825,0.00633,0.00245,-0.00175,0.0053,-0.00288
1375,850,0.00717,0.00277,-0.00198,0.00602,-0.00326
1375,875,0.00826,0.00319,-0.0023,0.00697,-0.00378
1375,900,0.00952,0.00369,-0.00265,0.00806,-0.00437
1375,925,0.011,0.0043,-0.00306,0.00936,-0.00506
1375,950,0.0128,0.005,-0.00354,0.0109,-0.00586
1375,975,0.0151,0.0059,-0.00418,0.0129,-0.00689
1375,1000,0.0176,0.00687,-0.00489,0.015,-0.00803
1375,1025,0.0208,0.00821,-0.0058,0.018,-0.00952
1375,1050,0.0238,0.00951,-0.00667,0.0209,-0.0109
1375,1075,0.0276,0.0112,-0.00779,0.0246,-0.0128
1375,1100,0.0318,0.013,-0.00904,0.0287,-0.0148
1375,1125,0.0364,0.0149,-0.0104,0.0334,-0.017
1375,1150,0.0422,0.0176,-0.0121,0.0393,-0.0197
1375,1175,0.0481,0.0204,-0.0139,0.0457,-0.0226
1375,1200,0.0544,0.0231,-0.0157,0.0519,-0.0256
1400,0,0.00104,0.00042,-0.000292,0.000921,-0.00048
1400,25,0.00104,0.00042,-0.000293,0.000922,-0.00048
1400,50,0.00104,0.000421,-0.000295,0.000924,-0.000481
1400,75,0.00105,0.000422,-0.000296,0.000926,-0.000482
1400,100,0.00105,0.000424,-0.000298,0.000929,-0.000484
1400,125,0.00107,0.000429,-0.000302,0.000943,-0.000492
1400,150,0.00108,0.000436,-0.000306,0.000957,-0.0005
1400,175,0.0011,0.000443,-0.00031,0.000972,-0.000507
1400,200,0.00112,0.000451,-0.000315,0.000989,-0.000516
1400,225,0.00115,0.00046,-0.000322,0.00101,-0.000528
1400,250,0.00117,0.000467,-0.000329,0.00103,-0.00054
1400,275,0.0012,0.000475,-0.000336,0.00105,-0.000551
1400,300,0.00122,0.000485,-0.000344,0.00107,-0.000564
1400,325,0.00126,0.000502,-0.000355,0.00111,-0.000583
1400,350,0.0013,0.000519,-0.000366,0.00115,-0.000601
1400,375,0.00134,0.000536,-0.000377,0.00118,-0.000619
1400,400,0.0014,0.000556,-0.000392,0.00123,-0.000644
1400,425,0.00146,0.000581,-0.000411,0.00128,-0.000675
1400,450,0.00153,0.000607,-0.00043,0.00134,-0.000706
1400,475,0.0016,0.000632,-0.000449,0.00139,-0.000737
1400,500,0.00168,0.000663,-0.000471,0.00145,-0.000773
1400,525,0.00179,0.000707,-0.000501,0.00155,-0.000822
1400,550,0.0019,0.000752,-0.000532,0.00164,-0.000872
1400,575,0.00202,0.000796,-0.000562,0.00174,-0.000922
1400,600,0.00215,0.000849,-0.000599,0.00186,-0.000982
1400,625,0.00235,0.000927,-0.000653,0.00202,-0.00107
1400,650,0.00254,0.001,-0.000708,0.00218,-0.00116
1400,675,0.00274,0.00108,-0.000763,0.00234,-0.00125
1400,700,0.00297,0.00117,-0.000827,0.00253,-0.00136
1400,725,0.00333,0.0013,-0.000926,0.00282,-0.00152
1400,750,0.00372,0.00144,-0.00104,0.00314,-0.0017
1400,775,0.00421,0.00163,-0.00117,0.00352,-0.00192
1400,800,0.00471,0.00183,-0.00131,0.00394,-0.00215
1400,825,0.00538,0.00209,-0.00149,0.00451,-0.00244
1400,850,0.00614,0.00238,-0.00169,0.00516,-0.00278
1400,875,0.00715,0.00277,-0.00198,0.00604,-0.00326
1400,900,0.00823,0.00319,-0.00229,0.00695,-0.00376
1400,925,0.00953,0.00371,-0.00263,0.00806,-0.00436
1400,950,0.0109,0.00426,-0.00302,0.00926,-0.005
1400,975,0.0127,0.00493,-0.00354,0.0108,-0.00582
1400,1000,0.0146,0.00569,-0.00408,0.0124,-0.0067
1400,1025,0.017,0.00669,-0.00474,0.0147,-0.00779
1400,1050,0.0197,0.00779,-0.00551,0.0172,-0.00903
1400,1075,0.023,0.00923,-0.00647,0.0203,-0.0106
1400,1100,0.0267,0.0108,-0.00756,0.024,-0.0124
1400,1125,0.0318,0.013,-0.009,0.0288,-0.0148
1400,1150,0.0369,0.0151,-0.0105,0.0337,-0.0171
1400,1175,0.0424,0.0175,-0.012,0.0391,-0.0197
1400,1200,0.0475,0.02,-0.0136,0.0448,-0.0223
1425,0,0.000991,0.0004,-0.000278,0.000884,-0.000457
1425,25,0.000987,0.0004,-0.000277,0.000882,-0.000455
1425,50,0.000983,0.000401,-0.000276,0.00088,-0.000453
1425,75,0.000984,0.000401,-0.000277,0.00088,-0.000453
1425,100,0.000988,0.000403,-0.000279,0.000883,-0.000455
1425,125,0.001,0.000405,-0.000282,0.000891,-0.000461
1425,150,0.00101,0.000408,-0.000285,0.000898,-0.000466
1425,175,0.00103,0.000413,-0.000289,0.000909,-0.000473
1425,200,0.00104,0.00042,-0.000293,0.000924,-0.00048
1425,225,0.00107,0.000429,-0.0003,0.000943,-0.000492
1425,250,0.00109,0.000439,-0.000306,0.000963,-0.000503
1425,275,0.00111,0.000446,-0.000313,0.000981,-0.000513
1425,300,0.00114,0.000455,-0.000319,0.001,-0.000524
1425,325,0.00117,0.00047,-0.000329,0.00103,-0.00054
1425,350,0.00122,0.000487,-0.000342,0.00107,-0.00056
1425,375,0.00126,0.000505,-0.000355,0.00111,-0.000583
1425,400,0.00131,0.000523,-0.000369,0.00115,-0.000606
1425,425,0.00137,0.000544,-0.000384,0.0012,-0.000631
1425,450,0.00142,0.000564,-0.0004,0.00125,-0.000656
1425,475,0.00148,0.000585,-0.000416,0.0013,-0.000682
1425,500,0.00155,0.000611,-0.000434,0.00135,-0.000713
1425,525,0.00164,0.00065,-0.000459,0.00143,-0.000754
1425,550,0.00173,0.000688,-0.000484,0.0015,-0.000794
1425,575,0.00183,0.000727,-0.00051,0.00158,-0.000837
1425,600,0.00194,0.000772,-0.000541,0.00168,-0.000888
1425,625,0.00211,0.000839,-0.000588,0.00182,-0.000965
1425,650,0.00228,0.000903,-0.000636,0.00196,-0.00104
1425,675,0.00246,0.000966,-0.000684,0.00209,-0.00112
1425,700,0.00265,0.00104,-0.000739,0.00225,-0.00121
1425,725,0.00293,0.00115,-0.000815,0.00248,-0.00134
1425,750,0.00326,0.00127,-0.000908,0.00276,-0.00149
1425,775,0.00367,0.00142,-0.00102,0.00309,-0.00168
1425,800,0.00409,0.00158,-0.00113,0.00344,-0.00187
1425,825,0.00457,0.00179,-0.00125,0.00386,-0.00208
1425,850,0.00521,0.00204,-0.00143,0.00442,-0.00237
1425,875,0.00608,0.00236,-0.00168,0.00513,-0.00277
1425,900,0.00699,0.00271,-0.00194,0.00586,-0.0032
1425,925,0.0081,0.00313,-0.00224,0.00679,-0.0037
1425,950,0.00929,0.00358,-0.00258,0.00778,-0.00425
1425,975,0.0108,0.00417,-0.003,0.00907,-0.00493
1425,1000,0.0124,0.00483,-0.00345,0.0105,-0.00566
1425,1025,0.0145,0.00567,-0.00403,0.0124,-0.00662
1425,1050,0.0169,0.00659,-0.0047,0.0145,-0.00772
1425,1075,0.0199,0.00784,-0.00557,0.0172,-0.00914
1425,1100,0.0231,0.00923,-0.0065,0.0203,-0.0107
1425,1125,0.0273,0.011,-0.00771,0.0243,-0.0126
1425,1150,0.0315,0.0128,-0.00894,0.0282,-0.0146
1425,1175,0.0362,0.0149,-0.0103,0.033,-0.0168
1425,1200,0.0406,0.0171,-0.0117,0.038,-0.0191
1450,0,0.000936,0.000377,-0.000263,0.000838,-0.000432
1450,25,0.000934,0.000377,-0.000263,0.000837,-0.000431
1450,50,0.00093,0.000378,-0.000262,0.000835,-0.000429
1450,75,0.000927,0.000378,-0.000261,0.000833,-0.000428
1450,100,0.000927,0.000379,-0.000261,0.000834,-0.000428
1450,125,0.000937,0.000381,-0.000264,0.00084,-0.000432
1450,150,0.000947,0.000383,-0.000266,0.000846,-0.000437
1450,175,0.000957,0.000386,-0.000269,0.000852,-0.000442
1450,200,0.000972,0.000392,-0.000273,0.000864,-0.000448
1450,225,0.000993,0.0004,-0.000279,0.00088,-0.000458
1450,250,0.00101,0.000408,-0.000285,0.000897,-0.000467
1450,275,0.00103,0.000416,-0.000291,0.000914,-0.000477
1450,300,0.00106,0.000427,-0.000298,0.000935,-0.000489
1450,325,0.0011,0.000442,-0.00031,0.000969,-0.000508
1450,350,0.00114,0.000458,-0.000322,0.001,-0.000527
1450,375,0.00119,0.000473,-0.000333,0.00104,-0.000546
1450,400,0.00122,0.000488,-0.000344,0.00107,-0.000564
1450,425,0.00127,0.000506,-0.000357,0.00111,-0.000586
1450,450,0.00132,0.000523,-0.00037,0.00116,-0.000607
1450,475,0.00136,0.00054,-0.000383,0.0012,-0.000629
1450,500,0.00143,0.000564,-0.000402,0.00125,-0.000659
1450,525,0.00151,0.000598,-0.000424,0.00132,-0.000696
1450,550,0.00159,0.000631,-0.000446,0.00139,-0.000731
1450,575,0.00167,0.000665,-0.000467,0.00145,-0.000766
1450,600,0.00177,0.000703,-0.000493,0.00153,-0.00081
1450,625,0.00192,0.000758,-0.000535,0.00165,-0.000877
1450,650,0.00207,0.000812,-0.000576,0.00177,-0.000945
1450,675,0.00221,0.000867,-0.000617,0.00188,-0.00101
1450,700,0.00238,0.000931,-0.000664,0.00202,-0.00109
1450,725,0.00261,0.00102,-0.000729,0.00222,-0.0012
1450,750,0.00286,0.00111,-0.000796,0.00242,-0.00131
1450,775,0.0032,0.00124,-0.00089,0.00271,-0.00146
1450,800,0.00355,0.00138,-0.000987,0.00301,-0.00162
1450,825,0.00397,0.00156,-0.00109,0.00337,-0.0018
1450,850,0.00447,0.00175,-0.00122,0.00378,-0.00203
1450,875,0.0052,0.00202,-0.00144,0.00435,-0.00237
1450,900,0.00594,0.00229,-0.00165,0.00495,-0.00272
1450,925,0.00687,0.00264,-0.00191,0.00572,-0.00314
1450,950,0.00788,0.00303,-0.0022,0.00657,-0.0036
1450,975,0.00912,0.00354,-0.00254,0.00769,-0.00417
1450,1000,0.0105,0.00408,-0.00292,0.00888,-0.00479
1450,1025,0.0123,0.00478,-0.00344,0.0104,-0.00564
1450,1050,0.0144,0.00557,-0.004,0.0122,-0.00657
1450,1075,0.017,0.00664,-0.00475,0.0145,-0.00779
1450,1100,0.0198,0.00782,-0.00556,0.0171,-0.0091
1450,1125,0.0232,0.00929,-0.00658,0.0203,-0.0107
1450,1150,0.0267,0.0108,-0.00758,0.0237,-0.0123
1450,1175,0.0307,0.0126,-0.00875,0.0278,-0.0143
1450,1200,0.0355,0.0147,-0.0101,0.0326,-0.0166
1475,0,0.000873,0.000353,-0.000245,0.000783,-0.000403
1475,25,0.000874,0.000353,-0.000246,0.000783,-0.000404
1475,50,0.000874,0.000352,-0.000247,0.000783,-0.000405
1475,75,0.000872,0.000352,-0.000246,0.000782,-0.000404
1475,100,0.000872,0.000353,-0.000246,0.000782,-0.000404
1475,125,0.000881,0.000355,-0.000249,0.000787,-0.000408
1475,150,0.000892,0.00036,-0.000252,0.000797,-0.000413
1475,175,0.000904,0.000366,-0.000254,0.000809,-0.000418
1475,200,0.000918,0.000372,-0.000258,0.000821,-0.000423
1475,225,0.000936,0.000378,-0.000264,0.000833,-0.000431
1475,250,0.000954,0.000384,-0.00027,0.000845,-0.00044
1475,275,0.000972,0.000391,-0.000275,0.000858,-0.000448
1475,300,0.000994,0.0004,-0.000282,0.000877,-0.000458
1475,325,0.00103,0.000413,-0.000292,0.000906,-0.000475
1475,350,0.00106,0.000426,-0.0003,0.000933,-0.000489
1475,375,0.00109,0.000438,-0.000307,0.00096,-0.000503
1475,400,0.00112,0.000451,-0.000316,0.000988,-0.000518
1475,425,0.00116,0.000465,-0.000327,0.00102,-0.000536
1475,450,0.00121,0.000484,-0.000341,0.00107,-0.000559
1475,475,0.00126,0.000503,-0.000355,0.00111,-0.000583
1475,500,0.00132,0.000525,-0.000372,0.00116,-0.00061
1475,525,0.0014,0.000555,-0.000394,0.00122,-0.000647
1475,550,0.00148,0.000586,-0.000417,0.00129,-0.000684
1475,575,0.00155,0.000614,-0.000436,0.00135,-0.000715
1475,600,0.00164,0.000648,-0.000459,0.00141,-0.000753
1475,625,0.00177,0.000694,-0.000494,0.00152,-0.000811
1475,650,0.00189,0.000742,-0.000529,0.00162,-0.000867
1475,675,0.00201,0.00079,-0.000563,0.00172,-0.000923
1475,700,0.00215,0.000846,-0.000602,0.00184,-0.000988
1475,725,0.00236,0.000925,-0.00066,0.00201,-0.00108
1475,750,0.00258,0.00101,-0.00072,0.00219,-0.00118
1475,775,0.0028,0.00109,-0.000779,0.00237,-0.00128
1475,800,0.00311,0.0012,-0.000862,0.00263,-0.00142
1475,825,0.00347,0.00135,-0.000956,0.00294,-0.00158
1475,850,0.00391,0.00152,-0.00108,0.0033,-0.00177
1475,875,0.00447,0.00173,-0.00124,0.00375,-0.00204
1475,900,0.00504,0.00194,-0.0014,0.00423,-0.0023
1475,925,0.00584,0.00225,-0.00163,0.00489,-0.00267
